nuts,original_code,original_name,translated_name,hcat4_code,hcat4_name,usage_code,usage_name
bg,10142,ечемик-пролетен,barley-Spring,3310104002,spring_barley,0,No specified use
bg,10143,жълт мак,Yellow horned poppy,3310606000,poppy,0,No specified use
bg,10144,захарна царевица,sweet corn,3310106000,maize_corn_popcorn,0,No specified use
bg,10145,захарно цвекло,sugar beet,3310719010,sugar_beet,0,No specified use
bg,10146,звездан,Bird’s foot Trefoil,3310202080,birdsfoot_treifoil,0,No specified use
bg,10147,зелен грах,green peas,3310201080,peas,5,Harvested Green
bg,10148,зелен фасул,green beans,3310201010,beans,0,No specified use
bg,10149,зелена бакла,green broad beans,3310201010,beans,5,Harvested Green
bg,10150,зим-зелен,Periwinkle,3310899000,other_flowers_ornamental_plants,0,No specified use
bg,10151,изкуствени ливади-бобови,Cultivated grasslands – leguminous crops,3320000000,grassland_grass,0,No specified use
bg,10152,изкуствени ливади-житни,Cultivated grasslands – grass crops,3320201000,poaceae_grasses,0,No specified use
bg,10153,изкуствени ливади-смесени насаждения,cultivated grasslands mixed plantations,3320000000,grassland_grass,0,No specified use
bg,10154,кайсии/зарзали,apricots,3330103000,apricots,0,No specified use
bg,10155,карфиол,cauliflower,3310707050,cauliflower,0,No specified use
bg,10156,касис,blackcurrant,3330206010,blackcurrant_cassis,0,No specified use
bg,10157,кестени,chestnuts,3330305000,sweet_chestnuts,0,No specified use
bg,10158,кимион,cumin,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,0,No specified use
bg,10159,коноп,hemp,3310610000,hemp_cannabis,0,No specified use
bg,10160,копър,dill,3310612030,anethum_dill,0,No specified use
bg,10161,кориандър,coriander,3310612150,coriander,0,No specified use
bg,10162,корнишони на открито,gherkins outdoors,3310702010,cucumber_pickle,0,No specified use
bg,10163,краставици,cucumbers,3310702010,cucumber_pickle,0,No specified use
bg,10164,краставици - градински,cucumbers - garden,3310702010,cucumber_pickle,0,No specified use
bg,10165,краставици - неотопляеми оранжерии,cucumbers - non-heated greenhouses,3310702010,cucumber_pickle,0,No specified use
bg,10166,краставици - оранжерийно производство,cucumbers - greenhouse production,3310702010,cucumber_pickle,0,No specified use
bg,10167,краставици - отопляеми оранжерии,cucumbers - heated greenhouses,3310702010,cucumber_pickle,0,No specified use
bg,10168,краставици - полски,cucumbers - field,3310702010,cucumber_pickle,0,No specified use
bg,10169,краставици на открито,cucumbers outdoors,3310702010,cucumber_pickle,0,No specified use
bg,10170,круши,pears,3330112000,pears,0,No specified use
bg,10171,къпини,brambles,3330202000,rubus_brambles,0,No specified use
bg,10172,лавандула,lavender,3310612190,lavender_lavandula,0,No specified use
bg,10173,лайка,chamomile,3310612130,chamomile,0,No specified use
bg,10174,левзея,Maral root,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,0,No specified use
bg,10175,лен влакнодаен,flax fiber,3310607000,flax_linseed,7,Fiber
bg,10176,лен маслодаен,oilseed flax,3310607000,flax_linseed,8,Oil
bg,10177,лешници,Hazelnuts,3330302000,hazelnuts_hazel,0,No specified use
bg,10178,леща,Lentil,3310201070,lentils,0,No specified use
bg,10179,лук,onions,3310708040,onions,0,No specified use
bg,10180,лупина,lupin,3310201090,lupins,0,No specified use
bg,10181,люцерна,alfalfa,3310202010,alfalfa_lucerne,0,No specified use
bg,10182,магданоз,parsley,3310612270,parsley,0,No specified use
bg,10183,малини,raspberry,3330202020,raspberry_raspberries,0,No specified use
bg,10184,малини-неотопляеми оранжерии,raspberries-unheated greenhouses,3330202020,raspberry_raspberries,0,No specified use
bg,10185,малини-отопляеми оранжерии,raspberry-heated greenhouses,3330202020,raspberry_raspberries,0,No specified use
bg,10186,марули,lettuce,3310717000,salads_lettuce_leaf_vegetables,0,No specified use
bg,10187,маслодайна роза,Gallic rose,3310837000,roses,0,No specified use
bg,10188,маточина,lemon balm,3310612200,lemon_balm_melissa,0,No specified use
bg,10189,мащерка,thyme,3310612370,thyme,0,No specified use
bg,10190,медицинска ружа,Marsh Mallow,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,0,No specified use
bg,10191,мека пшеница,soft wheat,3310101000,common_soft_wheat,0,No specified use
bg,10192,мека пшеница-зимна,soft winter wheat,3310101001,winter_common_soft_wheat,0,No specified use
bg,10193,мека пшеница-пролетна,soft spring wheat,3310101002,spring_common_soft_wheat,0,No specified use
bg,10194,мента,mint,3310612220,mints_peppermint,0,No specified use
bg,10195,моркови,carrots,3310715020,carrots_daucus,0,No specified use
bg,10196,мушмули,Medlars,3330108000,medlar_loquat,0,No specified use
bg,10197,нахут,chickpeas,3310201040,chickpeas,0,No specified use
bg,10198,неизвестна,Not known,3390000000,not_known_and_other,0,No specified use
bg,10199,нектарини,nectarines,3330109000,nectarine,0,No specified use
bg,10200,непета,Nepeta,3310899000,other_flowers_ornamental_plants,0,No specified use
bg,10201,овес,oats,3310105000,oats,0,No specified use
bg,10202,овес - зимен,Oats - winter,3310105001,winter_oats,0,No specified use
bg,10203,овес - пролетен,oats - spring,3310105002,spring_oats,0,No specified use
bg,10204,орехи,nuts,3330300000,nuts,0,No specified use
bg,10205,ориз,rice,3310107000,rice,0,No specified use
bg,10206,памук,cotton,3310603000,cotton,0,No specified use
bg,10207,патладжан,aubergine,3310712000,aubergine_eggplant,0,No specified use
bg,10208,пелин,Artemesia,3310612060,artemisia,0,No specified use
bg,10209,пипер,Peppers,3310716000,capsicum,0,No specified use
bg,10210,пипер - градински,pepper - garden,3310716000,capsicum,0,No specified use
bg,10211,пипер - неотопляеми оранжерии,pepper - non-heated greenhouses,3310716000,capsicum,0,No specified use
bg,10212,пипер - оранжерийно производство,pepper - greenhouse production,3310716000,capsicum,0,No specified use
bg,10213,пипер - отопляеми оранжерии,pepper - heated greenhouses,3310716000,capsicum,0,No specified use
bg,10214,пипер - полски,pepper - field,3310716000,capsicum,0,No specified use
bg,10215,пипер на открито,pepper outdoors,3310716000,capsicum,0,No specified use
bg,10216,пиретрум,Pyrethrum,3310899000,other_flowers_ornamental_plants,0,No specified use
bg,10217,праз,leek,3310708030,leek,0,No specified use
bg,10218,праскови,peaches,3330111000,peach,0,No specified use
bg,10219,праскови/нектарини,peaches/nectarines,3330109000,nectarine,0,No specified use
bg,10220,просо,Millet,3310109000,millet,0,No specified use
bg,10221,пъпеши,melons,3310702030,melon,0,No specified use
bg,10222,рапица,Rapeseeds/canolas,3310604010,rapeseed_rape,0,No specified use
bg,10223,рапица - зимна,rape - winter,3310604011,winter_rapeseed_rape,0,No specified use
bg,10224,рапица - пролетна,rape - spring,3310604012,spring_rapeseed_rape,0,No specified use
bg,10225,резене,fennel,3310704000,fennel,0,No specified use
bg,10226,репички,radishes,3310715040,radish,0,No specified use
bg,10227,репко,RAPE,3310604010,rapeseed_rape,0,No specified use
bg,10228,розмарин,rosemary,3310612300,rosemary,0,No specified use
bg,10229,ръж,rye,3310103000,rye,0,No specified use
bg,10230,ръж - зимна,rye - winter,3310103001,winter_rye,0,No specified use
bg,10231,ръж - пролетна,rye - spring,3310103002,spring_rye,0,No specified use
bg,10232,ряпа,Brassica rapa,3310707000,brassicaceae_cruciferae,0,No specified use
bg,10233,салата,Salad,3310717000,salads_lettuce_leaf_vegetables,0,No specified use
bg,10234,салатно цвекло,beetroot for salad,3310719020,mangelwurzel_beets,0,No specified use
bg,10235,салвия,sage,3310703040,sage_chia,0,No specified use
bg,10236,синап,mustard,3310707010,mustard,0,No specified use
bg,10237,сливи,plums,3330113000,plums,0,No specified use
bg,10238,слънчоглед,sunflower,3310604020,sunflower,0,No specified use
bg,10239,смесени едногодишни,mixed annuals,3310000000,arable_crops,0,No specified use
bg,10240,смокини,figs,3330106000,fig,0,No specified use
bg,10241,сорго,sorghum,3310116000,sorghum,0,No specified use
bg,10242,соя,Soybeans,3310201030,soy_soybeans,0,No specified use
bg,10243,спанак,spinach,3310717070,spinach,0,No specified use
bg,10244,сусам,sesame,3310604990,other_oilseed_crops,0,No specified use
bg,10245,твърда пшеница,Durum wheat,3310102000,durum_hard_wheat,0,No specified use
bg,10246,тикви,Pumpkins,3310702040,pumpkin_squash_gourd,0,No specified use
bg,10247,тиквички,zucchini,3310702060,zucchini_courgette,0,No specified use
bg,10248,тритикале,triticale,3310108000,triticale,6,Harvested as Grains
bg,10249,тритикале-зимно,Triticale-winter,3310108001,winter_triticale,0,No specified use
bg,10250,тритикале-пролетно,triticale-spring,3310108002,spring_triticale,0,No specified use
bg,10251,тютюн,tobacco,3310601000,tobacco,0,No specified use
bg,10252,фасул полски,field beans,3310201010,beans,0,No specified use
bg,10253,фий,vetch,3310202050,vetches,0,No specified use
bg,10254,френско грозде,ribes,3330206000,ribes,0,No specified use
bg,10255,фуражно цвекло,fodder beet,3310719020,mangelwurzel_beets,3,Fodder/Forage
bg,10256,фъстъци,peanuts,3310201020,peanuts,0,No specified use
bg,10257,хизоп,hyssop,3310612990,other_aromatic_medicinal_culinary_plants_spices_herbs,0,No specified use
bg,10258,хмел,hops,3310602000,hops,0,No specified use
bg,10259,царевица за зърно,corn for grain,3310106000,maize_corn_popcorn,6,Harvested as Grains
bg,10260,царевица за силаж,maize for silage,3310106000,maize_corn_popcorn,0,No specified use
bg,10261,цветя,Flowers,3310800000,flowers_ornamental_plants,0,No specified use
bg,10262,целина,Celery,3310711000,celery,0,No specified use
bg,10263,череши,cherries,3330104000,cherry_cherries,0,No specified use
bg,10264,черна мерудия,Black cumin,3310612080,black_cumin,0,No specified use
bg,10265,чесън,garlic,3310708020,garlic,0,No specified use
bg,10266,чувен,Saponaria officinalis,3310699000,other_industrial_crops,0,No specified use
bg,10267,шам-фъстъци,pistachios,3330304000,pistachio,0,No specified use
bg,10268,шипка,Dog rose,3310837000,roses,0,No specified use
bg,10269,ябълки,Apples,3330102000,apples,0,No specified use
bg,10270,ягоди,strawberries,3310701000,strawberries,0,No specified use
bg,10271,ягоди-неотопляеми оранжерии,strawberries-unheated greenhouses,3310701000,strawberries,0,No specified use
bg,10272,ягоди-отопляеми оранжерии,strawberries-heated greenhouses,3310701000,strawberries,0,No specified use
bg,,,,3390000000,not_known_and_other,0,No specified use
cz,10,Ředkev olejná,Radishes,3310715040,radish,0,No specified use
cz,100,Oves nahý jarní,Naked spring oats,3310105002,spring_oats,0,No specified use
cz,101,Oves pluchatý jarní,Fluffy spring oats,3310105002,spring_oats,0,No specified use
cz,102,Pohanka obecná,Buckwheat,3310703020,buckwheat,0,No specified use
cz,103,Proso seté,Millet,3310109000,millet,0,No specified use
cz,10315,Bojínek hlíznatý,Phleum bertolonii (grass),3320201000,poaceae_grasses,0,No specified use
cz,104,Pšenice setá jarní,Spring Wheat,3310101002,spring_common_soft_wheat,0,No specified use
cz,105,Pšenice setá ozimá,Winter Wheat,3310101001,winter_common_soft_wheat,0,No specified use
cz,106,Pšenice špalda ozimá,Winter Spelt,3310110001,winter_spelt,0,No specified use
cz,107,Pšenice tvrdá jarní,Durum wheat spring,3310102002,spring_durum_hard_wheat,0,No specified use
cz,108,Pšenice tvrdá ozimá,Durum wheat winter,3310102001,winter_durum_hard_wheat,0,No specified use
cz,109,Tritikale jarní,Spring triticale,3310108002,spring_triticale,0,No specified use
cz,11,Sléz přeslenitý,Chinese mallow,3310828000,malva,0,No specified use
